	Score1	Group	Score2	Species Score3	
bf74f36e956b95bf9ea2827622c212d2	0.84	XIVa	0.91	Clostridium_celerecrescens	0.12
22a7b766008996579ad3f43260a1135d	0.7	NA	1	Prevotella_multisaccharivorax	0.51
db65c18086d303bd907e1fd02f546364	0.9	XIVa	0.63	Ruminococcus_lactaris	0.17
6830f4de728805cac7a3e6d53fddb3cc	1	NA	1	Lactobacillus_agilis	1
17eb9b2f86d773bcf5d3943381e97c92	0.93	IV	1	Faecalibacterium_prausnitzii	1
3a7b4d1a9159a00695bc28029f2dab84	0.96	NA	1	Solobacterium_moorei	1
082de67f4000e59836f1b507b0518b5f	1	NA	1	Intestinimonas_butyriciproducens	1
729968764eba2bcdb5487556073b50e6	0.98	NA	1	AMBIGUOUS	0
da375edbba5611d42fbc095527b51cee	0.93	NA	1	Blautia_faecis	0.93
05627f1d50609d5605d263bd8ae612b4	0.98	NA	1	Lactobacillus_ruminis	1
a053287e472ada1d0164d7ed511d6374	0.45	NA	1	Pedobacter_alluvionis	0.11
0fa4a78b79c63ff0c90df05e09ec1491	0.98	NA	1	Gemmiger_formicilis	1
6366de0a87688662d89e881e2dff09c5	1	NA	1	AMBIGUOUS	0
4f42c91d9f030e75688acd2ecc54bab4	0.96	XVI	1	Eubacterium_biforme	1
5fcfe24e24ec23179214c6087da2ff30	0.95	NA	1	Gemmiger_formicilis	0.85
6310c3910ad4bf049ff04ef1466f775a	0.62	NA	0.37	AMBIGUOUS	0
e1c1cabd1c85f27c1fe0798b4d725eb0	1	NA	1	AMBIGUOUS	0
7636c61c40a47d63979499c3d5c5c26a	0.56	NA	0.5	Eubacterium_coprostanoligenes	0.3
78989ec7ec5d7732f910d0dbf4c85724	1	NA	1	AMBIGUOUS	0
6a6fc1bdca5fee646b14010024308d33	0.98	NA	1	Atopobium_parvulum	1
d1d3b09adcc6fa56f876901581dfd35e	0.96	NA	1	Bacteroides_intestinalis	1
aeb14062ec5cfa77329ff0549cf67dfe	1	NA	1	AMBIGUOUS	0
76ee6365fb10e231b17fde0d4b739713	1	I	1	Clostridium_tertium	0.81
5d7f90dd6153f7c3753bc6f3153baf1c	0.98	NA	1	Rothia_mucilaginosa	1
4d5fcc19ce65de7392765cfe96850f31	1	I	1	Sarcina_ventriculi	1
5f3d8b17f7c753fa2e60085bf853b818	0.83	XIVa	0.97	Clostridium_asparagiforme	0.18
19d2245311a4cb58347f1d469529ca07	0.83	NA	0.85	AMBIGUOUS	0
3f01e811be98de905eb7b5d3263be21b	0.94	NA	1	AMBIGUOUS	0
187059f5057cba3bdefba5e44f61b7fa	0.97	NA	1	Haemophilus_pittmaniae	1
815fa609372be0568163519dd848c765	0.9	NA	1	Dialister_succinatiphilus	1
7c28c5664c39cb2a4bc279d12a8230a1	0.62	III	0.61	Clostridium_straminisolvens	0.27
97a8fd99d2b5971807eb35ab648ae8dd	0.98	NA	1	Blautia_faecis	1
2578855189889e7943e80a5c22928c92	0.68	IV	0.55	Sporobacter_termitidis	0.35
84090589b264da70802de25e04d0bc50	0.62	III	1	Saccharofermentans_acetigenes	0.8
ace7c0f09d058b8d5faae852c29f535a	0.98	NA	1	Barnesiella_intestinihominis	1
cee7c55c0da505dece8938fc8e4922b3	0.96	NA	1	Dialister_succinatiphilus	1
72cd48821752abdc50954c8472b79274	0.75	XI	0.97	Clostridium_aminobutyricum	0.83
225b843acb475068dd327f78d5b77400	0.96	NA	1	Veillonella_montpellierensis	1
3067e99e7d8f0817c9be9e11fcaf0e80	0.6	NA	1	Alloprevotella_rava	0.92
8150bb232f98da60a8f86ee7449e77b9	0.75	XIVa	0.5	Clostridium_lactatifermentans	0.5
46b65505d8dd2b6099dde1374aa5c978	0.79	NA	1	Collinsella_stercoris	0.71
b71dbc57d40acde0a8a677085b16d6f5	0.98	NA	1	AMBIGUOUS	0
a6f7392da524696cb42a9575e7d62cac	1	NA	1	AMBIGUOUS	0
ecc752c0fc5defff3124e0abe6536603	0.93	IV	1	Faecalibacterium_prausnitzii	1
f10fee3ab7bd7984354b7e1bd56c33ca	1	NA	1	AMBIGUOUS	0
ae45c795cede1ce81848560df97b63c9	0.83	NA	1	Prevotella_stercorea	0.9
40bdae56c4b220f356581be1aad03dcd	0.89	I	1	Clostridium_disporicum	0.75
9455518772024020e08479c191a0e955	0.96	XIII	1	AMBIGUOUS	0
848d0a24d0fd395ec0ddacc89e34fb66	0.45	XVIII	0.42	Clostridium_cocleatum	0.11
116002d2a5d5d0e97bd7edd839c8f50d	1	NA	1	Allisonella_histaminiformans	1
e2ebf0014bff2cbf6d14ac3b7791e37f	0.63	NA	1	Alloprevotella_rava	0.73
c1aacb866b6b5edcaac903563f6e6b4c	0.53	NA	1	Christensenella_minuta	1
a88cbe68b203bf66e7ca447bc90064f0	0.98	XI	1	Clostridium_glycolicum	0.96
badfdf7f1062b830e77f40a4fcd19a97	0.98	NA	1	Bacteroides_eggerthii	1
af4c2bfc71799c8d886fe3162d88a10b	0.98	NA	1	AMBIGUOUS	0
3e0ff3a2ea79798c3ab90308c232cc4b	1	NA	1	Parabacteroides_goldsteinii	1
07ce9faacc88e8fdc8b05efd69f504a1	0.74	IV	1	Oscillibacter_valericigenes	0.34
320445a208c0b74f6cb08e6f07836e10	0.91	NA	1	Fusobacterium_varium	0.82
027ef6e136f16ff4a5be51059e4f0717	1	NA	1	Prevotella_bivia	1
91bc2e672ed8235a1a046eaa4159ebb0	0.82	XIVa	0.91	Clostridium_glycyrrhizinilyticum	0.15
eda4f46eb06bb0b2cadadc08d16db0fb	0.84	IV	1	Oscillibacter_valericigenes	0.8
e3094c359e00f0fd1ae0eb53d220708d	1	NA	1	Actinomyces_naeslundii	0.89
02746291b951c9e304f5f76b8d638e2a	0.84	NA	1	Prevotella_copri	1
4ceb9a5f2cd687b39271b103fe55b8ed	1	NA	1	AMBIGUOUS	0
69db69a5138506d7a8999cc761c36faa	0.99	NA	1	Veillonella_atypica	0.86
bb77fe603c6c548460c0dda2464ca66e	0.82	NA	0.39	Anaerococcus_octavius	0.34
8fb32de9050d15ac913e2c9f154a44b7	0.98	NA	1	AMBIGUOUS	0
b300bb33c58333f901654b13b339b450	0.89	IV	1	Eubacterium_desmolans	1
43134d82e0004e51271a0a3f31d5a4ba	0.62	NA	1	Enterorhabdus_caecimuris	0.36
d2b1f3a0b250ecbfb318f2826601d7a5	0.93	NA	1	Parabacteroides_distasonis	1
bc13e1cad3f1672c2a4ad96a0455d9f7	0.65	NA	1	Parabacteroides_chinchillae	0.11
46f5de44d2034d0403403d02b1aa73cb	0.86	NA	1	Dialister_succinatiphilus	0.84
37ffab45cceeed19214003188ab4ad25	0.99	NA	1	AMBIGUOUS	0
6670d02f709400c27683d52192f9d3d7	0.87	NA	1	Stomatobaculum_longum	1
91e65d604211853fa0c987766e37b5b2	0.98	XIVa	1	Clostridium_aldenense	1
10b4fb441c292abc8aeb3b08d1ec3538	0.79	NA	0.32	Gemmiger_formicilis	0.31
ebccc921f3e52cb4392b1375a0313ba9	0.63	NA	0.43	Intestinimonas_butyriciproducens	0.4
903a39a5309de9238318f8b6cd40af52	0.9	NA	1	Prevotella_copri	1
4094f1560c84e74dc91f5fb9ad2588f4	0.28	AMBIGUOUS	0	AMBIGUOUS	0
a2bafb6882808c4133e92231ca5ee958	0.94	NA	1	Mitsuokella_jalaludinii	1
a6691cd5dbd3f1a84c60e1a70faa4d31	0.98	NA	1	AMBIGUOUS	0
183193a88d035adbfcca5e522a53117a	0.63	NA	1	Alloprevotella_rava	1
fbbe228e77f0234aa886ec46b3d66571	0.98	NA	1	AMBIGUOUS	0
41997572caf3b0a391bcf0f8df5e802b	0.98	NA	1	Haemophilus_parainfluenzae	0.94
ab8df5c19572a1b8d4080d39a77c3fa3	1	NA	1	Lactobacillus_guizhouensis	0.97
4f7e1cac6046a14cc521b4c78a1b6a1c	1	NA	1	Prevotella_disiens	1
c2d957d137ad22ae482fd62d78f883f6	0.89	NA	1	Paraprevotella_clara	1
ae632de5a98ec27c13c441bfd88f46b8	0.98	NA	1	AMBIGUOUS	0
ae21a5026756e3ef840c2a04d91b4f3a	0.98	IV	1	Eubacterium_siraeum	1
eaab37a2483db6b58ffa1718503e8747	0.98	NA	1	Bacteroides_intestinalis	1
bb5e44cbb7bca13da2653c84eba02d52	0.14	NA	0.97	Amycolicicoccus_subflavus	0.03
0fc65f10fa6a822a1bc62ab50709f7a9	1	NA	1	AMBIGUOUS	0
c649535f2d528db3bc9bc2d80aafa33a	1	NA	1	Rothia_mucilaginosa	1
3934afeb9aec8bc1916d1a6ae49ef924	0.95	NA	1	Desulfovibrio_piger	1
a978d034adcebd650d56a944ba95cad7	0.98	NA	1	Rothia_mucilaginosa	1
cc3026c3097827d9ca160a88c452764c	0.63	IV	0.58	Flavonifractor_plautii	0.38
49b86e0036e85df88e58e3cef87d92ed	0.89	XIVa	0.62	Clostridium_asparagiforme	0.3
f4e77b07f0e8c85afcfc2d068dc1e942	0.98	NA	1	Bacteroides_vulgatus	1
89982e0db1401d88767aa01c019dffcc	0.59	IV	0.6	Papillibacter_cinnamivorans	0.4
57eb011d62a8c3481f12fd8ce20bd8b3	0.96	NA	1	Bacteroides_xylanisolvens	0.42
1f270b9b656e970b106f1ff769e23eac	1	NA	1	Lactobacillus_vaginalis	0.56
8b8aa23acddada4343fd84a56072cd80	0.51	NA	0.8	Desulfotomaculum_carboxydivorans	0.24
bf0d6914123be1d8cb19a88686174061	0.63	IV	0.85	Sporobacter_termitidis	0.22
1e99cb1a29ba68a5a29f01ee5c8d15b5	0.95	NA	1	Lactobacillus_delbrueckii	0.88
f89817791f05a7cb985d2cdecf2a3745	0.92	XIVa	1	Dorea_longicatena	0.7
d4693ef57e4e53e6cf9b99947b915ce4	0.98	NA	1	Haemophilus_parainfluenzae	0.94
1dddd242c09fe9b5494b4eab6eca3b6b	0.98	NA	1	Salmonella_enterica	0.67
51d5fe609c7ed214932a99c798ca5f7e	0.99	NA	1	Prevotella_timonensis	1
437fce87b301427221f4909ce5ff5afe	1	NA	1	AMBIGUOUS	0
8fadfe42e6c033ede8d99c842a4aebf5	0.93	NA	0.8	Clostridium_ruminantium	0.8
4150034514986be07e7985814ae9a2eb	0.66	NA	1	Acetanaerobacterium_elongatum	0.67
960918c637243e913760881f64ef025a	0.98	NA	1	Parabacteroides_distasonis	1
5bb0bc24b9075a9bcfd10ed0306e4aad	0.82	NA	1	Chitinibacter_tainanensis	0.45
dde5938bccee219c0b1cd6d285c8ce88	0.65	XVIII	0.76	Clostridium_ramosum	0.63
85b68b36dde65be23923970d96b34dd1	0.85	IV	1	Eubacterium_desmolans	1
454a320d48dcd17f8544cb4fc4e64833	0.88	XIVa	0.79	Ruminococcus_lactaris	0.65
25c8aeae458c29cb34b8b2505b0c2d1b	1	NA	1	Bacteroides_salyersiae	1
9cacdf0867b52c787774d83a6f5c3246	0.42	IX	0	Megasphaera_elsdenii	0
2d9f5177d64357058473b2120524b228	1	NA	0.95	Fusobacterium_periodonticum	0.95
b9bbec37be63930f4d924e652c9b00e6	0.11	NA	0.98	AMBIGUOUS	0
105afd6c54b6610c39a65a83b07d0541	1	NA	0.99	Fusobacterium_periodonticum	0.99
0d415446e1d022facf0868e841576cdf	0.59	NA	0.26	Intestinimonas_butyriciproducens	0.23
af736ecba4737dc73a8d4578f0e9cfce	0.98	IV	1	Faecalibacterium_prausnitzii	1
9ddeb90ded50eb5d0df8c596db2faceb	0.91	NA	1	Odoribacter_splanchnicus	1
4daa6780288b49b1c61d2f6920cdf063	0.96	NA	1	Haemophilus_parainfluenzae	0.94
24be15a20fe5a61df61ab86c90e6da6d	1	NA	1	Porphyromonas_bennonis	1
c7b3378b36d2cba14cfef0f57f729fc5	1	NA	1	Haemophilus_parahaemolyticus	1
61865441c6844676e3b70fcca6ef34f4	0.44	NA	1	Anaerophaga_thermohalophila	0.12
a4da126ae095f471dd254125d910fbf6	1	NA	1	Slackia_isoflavoniconvertens	1
c90582d177621c31e255f9606b33a4e4	1	NA	1	Lactobacillus_ruminis	1
9479cae061d4817efbeeb2469cc702e4	0.4	NA	1	Solitalea_koreensis	0
cbbb165917fddb6771aebd071e9f92c9	0.83	NA	1	Brevibacillus_fluminis	0.15
0baf1d1e3d97ebbba049660ad171002b	1	NA	1	AMBIGUOUS	0
4a3321a88e98e349148bcf61e64536b6	0.5	NA	1	Symbiobacterium_thermophilum	0.67
97aeae3f8708e250019c56d2f65b107c	0.98	IV	1	Faecalibacterium_prausnitzii	1
a6ea0108e12371057959eafd30eed53d	0.59	NA	1	Parabacteroides_merdae	0.61
c68a6c370a821426d7e9dbac1797dc57	0.49	NA	0.53	Robinsoniella_peoriensis	0.28
a4d15bc7728c2fc6708849d7fa79ac6a	0.88	XIVa	1	Clostridium_hylemonae	0.93
21d4359ea0b357e7edb431796016abd4	1	NA	1	Scardovia_wiggsiae	1
45287750fedcb13a2170f13337296fe6	0.85	XVIII	1	Clostridium_ramosum	1
fb90e70c4cd70c2075eabd9e319fd3d8	0.65	III	0.9	Clostridium_thermocellum	0.69
a7a340c45412deb6f7d008b32a354d80	0.96	XIVa	1	AMBIGUOUS	0
53aedeace47cf2d4f578f38cb550f162	0.92	NA	1	Sphingomonas_jaspsi	0.84
b5e376fc8a02d0eb039b9712c2e8f051	1	XIVa	0.87	AMBIGUOUS	0
482ce356de44cb314133e688bb40e149	1	NA	1	Gardnerella_vaginalis	1
c594bc6f766897e40b102a5a96a65e97	0.91	NA	1	Prevotella_copri	1
26f3171b10948346026a68ee7fc04cf8	0.98	NA	1	Gemmiger_formicilis	0.95
7f7fa629a0ab31c082e40a2c300987cd	1	I	1	Sarcina_ventriculi	0.97
d90e3e7218b79a52b1720df6f2734d1a	0.54	NA	1	Desulfotomaculum_carboxydivorans	0.13
7dba1f242d59d370b1606b103e3ebe0a	0.64	NA	1	Solobacterium_moorei	0.96
cd30a7ffee2bae18f35e6b9381e1bd0b	0.64	NA	0.96	Solobacterium_moorei	0.78
185e68d3114644b772a222b85cff3d7b	0.96	IV	1	Faecalibacterium_prausnitzii	1
624ab9cc5f77a0a43da3f1224a916a2a	0.81	NA	1	Prevotella_copri	1
2228b16959e3dbfeef537e36ae99d42c	0.98	NA	1	Ruminococcus_callidus	1
4e878956eea6831f8f2abeb9df63dd99	0.66	NA	1	Solobacterium_moorei	0.7
65849c1dc701f9420794fa9f4a92dcc0	0.94	NA	1	Paraprevotella_clara	1
776c897ec3ac2c0dcfdafadc37038aba	0.88	XIVa	1	Dorea_formicigenerans	0.61
f2968ff504ec5010731b54bfb6bbca65	0.66	NA	1	Bacteroides_barnesiae	0.35
f99a510e77c17510f817048fc95dbae4	0.98	XIVa	1	Ruminococcus_lactaris	0.95
b993f5a78f9140908db51772d3f17d6a	0.09	NA	0.89	Cronobacter_sakazakii	0
318319406cb5b18b87fd89753cbc3670	0.7	IV	0.85	Faecalibacterium_prausnitzii	0.85
3ac174e34c644b46f245ddf24cf23964	0.94	NA	1	Gemmiger_formicilis	0.9
417a271766d1ce1dd8fe6a4b818d335c	0.08	NA	1	Pontibacter_xinjiangensis	0.01
39fcca0e74d99fac7926037915d3a930	0.64	NA	1	Bacteroides_salanitronis	0.25
e0d052003aa2b5e3ea5bca6e2e397de8	0.92	NA	1	Bacteroides_oleiciplenus	0.7
4b1c9eda7b942ec38cacd238411d09c9	0.98	NA	1	Anoxybacillus_kestanbolensis	0.11
b07d36be729fd78692013784c465293f	0.46	NA	0.56	Erysipelothrix_muris	0.03
bbb3f5579ba3c0bf285bfc8d7a173165	0.98	NA	1	Veillonella_tobetsuensis	0.36
2e4dc04b7e18ce6c4fed327c2eb2b181	1	NA	1	AMBIGUOUS	0
7dd32836be8688e852d1eea2a83f7661	0.46	NA	1	Parabacteroides_merdae	0.25
47c204ae80f98f5ec9a2a3aaf1ee3edd	0.94	NA	1	Parabacteroides_distasonis	1
79d1ae6e7a3fd0b00ffc15d437d75983	0.95	NA	1	Collinsella_aerofaciens	1
b4b9a60c298f9dbb22e935317c53a62d	0.93	NA	1	Lysobacter_niabensis	0.92
e54e6cceb6ab7b510eae639ee580f212	0.59	NA	1	Porphyromonas_endodontalis	0.67
61b612a20975334cb91cdf6370abff8a	0.98	NA	1	Alistipes_shahii	1
07881fec352e30e1528234f9c6a6e7d5	0.8	NA	1	Prevotella_stercorea	0.9
c64d2dfc8c0655327f7f4af4b46e2a06	0.76	XVIII	1	Clostridium_ramosum	1
dc366909f5d777e8375ae3b45cbaada8	0.62	NA	1	Alloprevotella_rava	1
25ecfec868436db937ede5eaf255e4da	0.84	XIVa	0.99	Eubacterium_xylanophilum	0.6
6eca66671d831f4511fe0b3de5cdc725	0.72	NA	1	AMBIGUOUS	0
99a3fa3f8f5fc6e264496464ecf066d0	0.95	NA	1	Haemophilus_parainfluenzae	0.95
5662ef522a4d73641765bff272ca93a6	0.64	NA	1	Bacteroides_salanitronis	0.53
3902e732be22404d7928fe6d5a0b3116	1	XIVa	1	AMBIGUOUS	0
f0fc6c582598436b61d3c23195097922	0.7	NA	0.5	Pseudoflavonifractor_capillosus	0.4
54a646ccd2f620055b557bb98fb84e75	0.8	XIVa	0.86	Clostridium_polysaccharolyticum	0.1
f8da76b706e1fa4240d1f15c93a86132	0.67	NA	1	Defluviitalea_saccharophila	0.35
af55b3c7736612001710e8c9b2f14bfe	0.98	NA	1	Turicibacter_sanguinis	1
a0bd6c74b93788aa3d1945adcd141953	0.98	IV	1	Eubacterium_siraeum	1
dd5863ce302c64d4370fbcac16b1e504	0.98	NA	1	Actinomyces_lingnae	0.83
6e07816afa917bc7a6a7fac79b7c3827	0.74	NA	1	Prevotella_copri	0.85
9b0c7a006ecebbd64dfccaa1f7d69884	0.62	NA	1	Enterorhabdus_caecimuris	0.24
9fd01422763df48af15a31e431b1cba8	0.92	NA	1	Paraprevotella_clara	1
3a0a98264591f2f5e31a5e47e485c43d	0.88	NA	1	Sutterella_wadsworthensis	1
ef1eb682003538a58c422021e9ede14a	0.28	NA	1	AMBIGUOUS	0
492e78ea4a5f25751569a55071c5873d	1	NA	1	Bacteroides_pectinophilus	1
14444406b647951adac9050c54bdd64d	0.82	NA	1	AMBIGUOUS	0
f520bf6f21c6f5b379f6e9bc1eacbcf1	0.51	NA	0.47	Hespellia_stercorisuis	0.15
241d55f779ff42dc3b12e6f4400cccfc	0.98	NA	1	AMBIGUOUS	0
11defa7a91ad7fc5476fece297bf0621	0.79	NA	1	Sediminibacterium_salmoneum	0.85
851120529c301954a84fd78b29ba20fc	0.23	NA	1	Prevotella_copri	0.07
5de9595ace70108eb99120a219f1507d	0.93	NA	1	Peptoniphilus_coxii	1
87888316a37d635d9da88c05bc297e47	1	NA	1	AMBIGUOUS	0
52f59e132ae3946433ff78214ae15117	0.51	NA	0.66	Desulfotomaculum_carboxydivorans	0.07
33b1233d89c1fc78e6a94fa0a819ec40	1	NA	1	AMBIGUOUS	0
f124b3b5b77b5c57627c4707ec3fb94d	0.98	NA	1	Streptococcus_mutans	1
ab2b8def070be6a3c2d38af7da3b955c	0.96	NA	1	Mitsuokella_multacida	0.65
74b1456a72b2b297cfa40d0b733203bb	0.96	NA	1	Bacteroides_xylanisolvens	0.7
c328273dd22a479b4604c6d900662121	0.98	NA	1	Phascolarctobacterium_succinatutens	1
30b83d23fe6d2644c0c424cfa5b01324	0.42	NA	1	Vampirovibrio_chlorellavorus	0.45
eebc1fc7ba3fe2e7acd904977ff5877e	0.76	AMBIGUOUS	0	AMBIGUOUS	0
9e6d1767c37c70a0c58a584f63ea130c	0.87	NA	1	AMBIGUOUS	0
94242795e5103a8c6723a2114f807b83	0.98	NA	1	Rubellimicrobium_roseum	1
619a8cd663bb2e5d3ba842d9424881ce	0.72	NA	1	Anaerotruncus_colihominis	0.52
d6228e16774771a28a7bb23df40b59f4	0.98	NA	1	Alistipes_shahii	1
3a39e4c1cd7065f1edb6c34639533158	1	NA	1	Gemella_morbillorum	1
7a94e31920e1e6b675e07bb98fe70205	0.83	NA	1	Prevotella_stercorea	1
0bd732744e6740ba8f00ce7440b5185f	0.88	NA	1	Sphingobium_suberifaciens	0.45
1df84268ba025d2097aa8d784eb77080	0.98	NA	1	Bacteroides_ovatus	1
3eac11a65992869e0a1605c5ae479c5e	1	NA	1	Bacteroides_vulgatus	0.99
70712545ebf9186e45b048fea1322286	0.98	NA	1	Dialister_succinatiphilus	1
5e1edbe8b38db63afabd3f7dc5f7bc09	0.64	NA	0.1	Intestinimonas_butyriciproducens	0.1
ef3a1c48345ff8c4201f6a59fa84dd21	0.93	NA	1	AMBIGUOUS	0
c9d85e9206bb21bd6fee76ff7fa9fc1d	0.63	AMBIGUOUS	0	AMBIGUOUS	0
cdad3bb4ca0b789e897454b85c267bab	1	NA	1	AMBIGUOUS	0
cb679316595db27374d5647b22d8d32c	1	NA	1	Solobacterium_moorei	1
5b76ed061942ffd16397dbda40b78852	1	NA	1	Dialister_pneumosintes	1
c757ad3c97416dda4c89cb9564ad801d	0.98	NA	1	AMBIGUOUS	0
7fc3c211e4c215de31f9126a79abfc3d	1	NA	1	Rothia_mucilaginosa	1
5848cee703ac947c73d04b56898a6c7c	0.99	XVIII	1	Clostridium_ramosum	1
cd06ec77c8b391e81a2701b60fd5d73f	1	NA	1	Leptotrichia_hongkongensis	0.93
90d3420611e92e580d81870367e6a9d3	0.57	NA	0.81	Intestinimonas_butyriciproducens	0.68
a9bc71ceac8d420241d1ece10872f92b	0.96	NA	1	Haemophilus_parainfluenzae	0.96
73d047e1f025271beabdf214f5aaf0cc	0.92	NA	1	Catenibacterium_mitsuokai	1
9137abd3c57514b3d9b42d555a15c064	1	NA	1	Prevotella_melaninogenica	1
56eef5f33a826a9b5ef8095780321c48	0.88	XVI	1	Eubacterium_biforme	1
a7cab41aad7202375c37b001b30a1d5f	0.9	NA	1	Dialister_succinatiphilus	1
85cb5208a153561d9a0a8993a6a88f9e	0.96	NA	1	Prevotella_buccalis	1
8831b1d598442fbd29e179d057c487f8	0.67	XVIII	0.83	Clostridium_ramosum	0.61
4b65e33c67a5f5c84a5528bb74e5ef9d	0.99	NA	1	AMBIGUOUS	0
21bdb7fdcc6b81846bf6f242c6d02da8	0.98	IV	1	Faecalibacterium_prausnitzii	1
6708f643d824eef4cf707eb95d8fd927	0.95	NA	1	Rhodobacter_blasticus	0.73
f4336be7b0132347c6a75643fab1f18b	0.78	AMBIGUOUS	0	AMBIGUOUS	0
742e37afd0d7c4b8739114ea05789efa	0.68	NA	0.95	Allobaculum_stercoricanis	0.95
9819772428be54347a35c130ba235cd6	0.96	IX	0.95	Megasphaera_elsdenii	0.95
d7bc50b5b494a64852dcf467e48ccfab	0.59	III	0.25	Clostridium_straminisolvens	0
eb18db8c9a71da828832f7d2de42efa7	1	IV	1	Flavonifractor_plautii	1
a24130ad0a39836506655f0986db8fcd	0.79	NA	0.36	Anaerostipes_hadrus	0.36
a88342eedd3d46e39c338cb6e09a7bb4	0.96	NA	1	Bacteroides_massiliensis	1
082a69691d15809f765da6a3fe70929d	0.98	NA	1	AMBIGUOUS	0
9ef0fa8e23f2e970f061d9ab98fdce4b	0.98	NA	1	Bacteroides_ovatus	1
5c19d2dbbad5174570ca435c72e783e8	0.94	NA	1	Parabacteroides_distasonis	1
4a9a4ede4744d82234eff7f71f5d5ba5	0.94	XVI	1	Eubacterium_biforme	1
111243c500fd10e6fd913d7f0464a9f4	0.62	IV	0.7	AMBIGUOUS	0
b6aaae725959cb1f817a52a28d4aed76	0.94	XVI	1	Eubacterium_biforme	1
0f9c9f0708546d915cd84e9c2f4dcc72	1	NA	1	Leptotrichia_hongkongensis	1
721a71733e7260ddaebbbed9be111d8d	0.98	NA	1	Bosea_minatitlanensis	0.7
d8df8d12c52e645e2fedb25585afd2ee	0.94	NA	1	AMBIGUOUS	0
ecb7b746b51a447565f8094687ca341c	0.83	XIVa	0.73	Eubacterium_xylanophilum	0.26
1304c933432fc1b1a700d47f46dfbc5f	0.98	NA	1	AMBIGUOUS	0
415a1824a6dc94949d9041fb3e21a50e	0.1	NA	0.93	Thermocladium_modestius	0.03
28e12ae94c9ce0e4a8d5157f604635cb	0.98	NA	1	Anaeroglobus_geminatus	1
e2e5dad4ddd02676b09d12ea42ef110f	0.94	XIVa	1	Clostridium_scindens	1
8c23be59fbf2ebefef9204ef87836f44	1	NA	1	AMBIGUOUS	0
602730ac191f00d5645deec60b869d21	0.85	NA	1	Prevotella_stercorea	1
12d98b27bdd06d82a807d68db7b975df	0.84	NA	1	Prevotella_stercorea	1
736d654491822e4c9629f47056dff787	0.88	XVI	1	Eubacterium_biforme	1
11d5dc28955ec0d43851761f7201377e	0.78	XI	1	Clostridium_glycolicum	1
b5684c91fa5eb10a0250a025862c3e6d	0.96	NA	1	Enterococcus_avium	0.48
2d84922cbf74702ad680720ec9c2bff4	0.27	NA	1	Stella_vacuolata	0.05
58bd0ac090a14d88be2a5be3e520cf48	1	AMBIGUOUS	0	AMBIGUOUS	0
04414d1f45daa2438ee63c0df71d46c5	1	NA	1	Meiothermus_silvanus	1
52960e17e0d416250a1ae6b9a223c192	0.64	NA	1	Chthoniobacter_flavus	1
ab43c20ae5e70a777bb0fcaa43b6826f	0.12	NA	0.9	Brevinema_andersonii	0.1
08bbca0c14e72d5321a46f566e21d64f	0.65	IV	0.5	Papillibacter_cinnamivorans	0.28
9b6287e248d65c0f875b0acac9428191	0.99	NA	1	AMBIGUOUS	0
8005ab487ed70f25f0573e9ddb8295be	1	NA	1	AMBIGUOUS	0
f8bfcf6c1a958e50c90783fdf57fc999	0.71	XIVa	0.99	Eubacterium_eligens	0.53
1d3255c5697f7bfb65470924ad801942	0.98	NA	1	Novosphingobium_panipatense	0.66
dfaff84614b4a4a61a9d838c2a0adfe4	0.8	XIVb	1	Clostridium_colinum	0.69
d3519a2fc6bec8495c8c90c1731cd325	0.93	XIX	0.75	Fusobacterium_nucleatum	0.75
d320f7b7343cbb4c795485600b05bd07	0.95	NA	1	Prevotella_stercorea	1
ce265eccb15c70b6af80d112bcc5865d	0.92	NA	1	Leptotrichia_wadei	0.9
70ab550fd8e9ce79a5e1e11563481f91	0.98	NA	1	Bacteroides_intestinalis	1
a10b19ee921d5c52c4b8dcbee4673896	1	NA	1	Citrobacter_koseri	0.97
d5a2b64438ca33fa90448ddb0ba429e2	0.73	NA	0.91	Fusobacterium_periodonticum	0.9
da13d58b66f314dcf89255fd970688e5	0.96	NA	1	Howardella_ureilytica	1
5a3cd5eac4377e0d5e4dfef252d9e325	0.71	IV	0.67	Flavonifractor_plautii	0.63
0cd3e326dd8dd5ec7b383042a2e919a6	1	NA	1	AMBIGUOUS	0
fdff147b04ed42179e6cc0e9c5c7c804	1	NA	1	AMBIGUOUS	0
b612ab2c59bfdca31b927d9cb8d79abd	0.82	XIVa	0.95	Eubacterium_ruminantium	0.9
a2c59a98699a0e2ffebde6b06e7e5b19	1	NA	1	Abiotrophia_defectiva	1
3624bef8369148204acb324f53607f51	1	XIVa	1	Roseburia_hominis	0.88
02f8a44fb1429d696a978f306a322cd9	0.98	IV	1	Faecalibacterium_prausnitzii	1
e9d18f5be8a2ff6317c2c9ef05624f20	0.89	XIVa	0.9	Clostridium_asparagiforme	0.5
cb94fec36cfd848004f7f3e66fd5f501	0.98	NA	1	AMBIGUOUS	0
a29e09358c25c76af436bf84fc44671e	1	NA	1	Acinetobacter_guillouiae	0.85
b95cf9929a4e17e23621aa8f1cecce2f	0.42	NA	0.85	Acidaminobacter_hydrogenoformans	0.03
e34ec6dfa8a79b774426f9f79e036403	0.85	XIII	1	Anaerococcus_prevotii	0.87
c8e6309126f719fd3f1db5f44dc26b5d	0.98	NA	1	Thermus_scotoductus	0.99
